step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1310.0,95,17676.0,178.54545454545453,0.5838058451018859,95,19253.0,7.729257502694843e-07,95,19253.0,False,,
1315.0,93,17085.0,172.57575757575756,0.6118355609809509,93,18662.0,2.6726150077574413e-07,93,18662.0,False,,
1320.0,83,12870.0,135.47368421052633,0.7036897908799882,83,18077.0,0.019247789137491766,83,18077.0,False,,
1325.0,74,10036.0,99.36633663366337,2.38341756839172,74,15674.0,0.09010175646933337,74,15674.0,False,,
1330.0,68,8054.0,81.35353535353535,2.1679235525987566,68,16022.0,0.0856593457179721,68,16022.0,False,,
1335.0,65,7080.0,74.52631578947368,1.6465720744520707,65,16355.0,0.047153725607464426,65,16355.0,False,,
1340.0,73,7427.0,79.86021505376344,1.0603532734860537,73,16702.0,0.040679611062286326,73,16702.0,False,,
1345.0,80,7807.0,79.66326530612245,1.0358116280665595,80,17083.0,0.06392467671443221,80,17083.0,False,,
1350.0,84,8220.0,81.38613861386139,0.6637302340484793,84,17497.0,0.04752618436979311,84,17497.0,False,,
1355.0,95,8669.0,84.16504854368932,0.5299903352214178,95,17947.0,0.028768458661894387,95,17947.0,False,,
1360.0,99,9157.0,88.90291262135922,0.5194989396580179,99,18436.0,0.00011908575491693923,99,18436.0,False,,
1365.0,99,9652.0,94.62745098039215,0.35957150699592516,99,18931.0,1.427180654066165e-06,99,18931.0,False,,
1370.0,99,10147.0,94.83177570093459,0.915761339667255,99,19426.0,0.04978127025149991,99,19426.0,False,,
1375.0,99,10642.0,101.35238095238095,0.528295313687624,99,19921.0,0.036786165659017274,99,19921.0,False,,
1380.0,101,11146.0,106.15238095238095,0.5035597914772055,101,20425.0,0.017559856723886803,101,20425.0,False,,
1385.0,101,11651.0,110.96190476190476,0.5170677035693445,101,20930.0,0.0,101,20930.0,False,,
1390.0,101,12156.0,116.88461538461539,0.3905488543924704,101,21435.0,0.0,101,21435.0,False,,
1395.0,101,12661.0,118.32710280373831,0.6699007299330973,101,21940.0,0.0475229009172432,101,21940.0,False,,
1400.0,102,13167.0,123.05607476635514,0.5012717058613647,102,22446.0,0.036223651455868346,102,22446.0,False,,
1405.0,103,13682.0,127.86915887850468,0.4945519935291156,103,22961.0,0.008939685056421927,103,22961.0,False,,
1410.0,103,14197.0,132.6822429906542,0.48758681480674787,103,23476.0,0.0,103,23476.0,False,,
1415.0,103,14712.0,140.11428571428573,0.23911882805475204,103,23991.0,0.0,103,23991.0,False,,
1420.0,103,15227.0,139.69724770642202,0.6259194531911042,103,24506.0,0.044066221439838064,103,24506.0,False,,
1425.0,105,15748.0,144.47706422018348,0.517789414563593,105,25027.0,0.035910983919209036,105,25027.0,False,,
1430.0,105,16273.0,149.29357798165137,0.49987578906336005,105,25552.0,0.0,105,25552.0,False,,
1435.0,105,16798.0,154.11009174311926,0.513428834010284,105,26077.0,0.0,105,26077.0,False,,
1440.0,105,17323.0,161.89719626168224,0.23732588149319395,105,26602.0,0.0,105,26602.0,False,,
1445.0,105,17848.0,160.7927927927928,0.44150718232898467,105,27127.0,0.03330209560305941,105,27127.0,False,,
1450.0,107,18381.0,165.59459459459458,0.43601090574987666,107,27660.0,0.032631559706594995,107,27660.0,False,,
1455.0,107,18916.0,170.4144144144144,0.46115570536838624,107,28195.0,0.0,107,28195.0,False,,
1460.0,107,19451.0,175.23423423423424,0.4542465118619135,107,28730.0,0.0,107,28730.0,False,,
1465.0,105,19198.0,169.89380530973452,0.6976042351596402,105,28477.0,0.034003469244011604,105,28477.0,False,,
1470.0,96,16009.0,141.67256637168143,1.1013499146366958,96,27814.0,0.047946306305281745,96,27814.0,False,,
1475.0,88,13616.0,120.49557522123894,1.8236271569644709,88,26446.0,0.05568296127476135,88,26446.0,False,,
1480.0,83,11839.0,105.70535714285714,1.630170886279372,83,26865.0,0.04518560007149767,83,26865.0,False,,
1485.0,78,10156.0,96.72380952380952,1.2278744113674247,78,27262.0,0.04526539114129302,78,27262.0,False,,
1490.0,85,10565.0,95.18018018018019,1.4684157274683842,85,27671.0,0.07266699551898848,85,27671.0,False,,
1495.0,93,10986.0,98.08928571428571,0.8717279620435336,93,27391.0,0.05522696059600773,93,27391.0,False,,
1500.0,89,11313.0,100.11504424778761,0.9977464778469874,89,26812.0,0.042453988939805405,89,26812.0,False,,
1505.0,91,11671.0,101.48695652173913,1.489716799700207,91,25627.0,0.03241126401099332,91,25627.0,False,,
1510.0,85,11995.0,106.15044247787611,1.4492943631075221,85,26052.0,0.04223064296775974,85,26052.0,False,,
1515.0,82,12332.0,108.17543859649123,1.6261981920805615,82,26445.0,0.07150465177543647,82,26445.0,False,,
1520.0,88,12763.0,112.94690265486726,1.321257729802897,88,26877.0,0.06369981729295959,88,26877.0,False,,
1525.0,94,13193.0,115.7280701754386,0.5562845631910924,94,26703.0,0.032358875926000404,94,26703.0,False,,
1530.0,92,13521.0,117.57391304347826,0.5913862907211742,92,26535.0,0.020875003302511606,92,26535.0,False,,
1535.0,93,13901.0,118.8119658119658,1.361631821826543,93,25278.0,0.027135790795279394,93,25278.0,False,,
1540.0,88,14241.0,118.675,1.7193065740285758,88,25706.0,0.07122180873721637,88,25706.0,False,,
1545.0,84,14589.0,126.86086956521739,1.6411754123082465,84,26111.0,0.07675631785938158,84,26111.0,False,,
1550.0,89,15023.0,131.78070175438597,1.3933374216615644,89,26546.0,0.03915418098088565,89,26546.0,False,,
1555.0,94,15457.0,134.40869565217392,0.8515539277609848,94,26437.0,0.020685601226498436,94,26437.0,False,,
1560.0,90,15785.0,138.46491228070175,0.850675140637282,90,26368.0,0.022149530875699774,90,26368.0,False,,
1565.0,91,16154.0,136.89830508474577,1.8641370957188008,91,25746.0,0.06257548201797734,91,25746.0,False,,
1570.0,86,16512.0,142.3448275862069,1.927485247694215,86,26188.0,0.07744090081285408,86,26188.0,False,,
1575.0,83,16864.0,153.3090909090909,1.2705797378336696,83,26614.0,0.042360955176417726,83,26614.0,False,,
1580.0,91,17303.0,157.3,0.9728790347715863,91,27053.0,0.03561609862518844,91,27053.0,False,,
1585.0,94,17256.0,154.07142857142858,0.5723445527043914,94,26167.0,0.03844135639237474,94,26167.0,False,,
1590.0,92,15197.0,131.00862068965517,1.089583794394306,92,25327.0,0.054618902811758754,92,25327.0,False,,
1595.0,89,13394.0,113.50847457627118,1.753062335357106,89,22142.0,0.0548933480240612,89,22142.0,False,,
1600.0,86,11596.0,99.96551724137932,2.05367224257804,86,20388.0,0.05702011823471227,86,20388.0,False,,
1605.0,79,9969.0,90.62727272727273,1.5974980451836445,79,20161.0,0.06225259203439968,79,20161.0,False,,
1610.0,76,10026.0,88.72566371681415,2.1527126303055457,76,20364.0,0.10571333051630169,76,20364.0,False,,
1615.0,72,10090.0,89.29203539823008,2.48751919880156,72,20452.0,0.1102742524554597,72,20452.0,False,,
1620.0,70,10164.0,86.87179487179488,2.0392368146169986,70,19722.0,0.08178063510957183,70,19722.0,False,,
1625.0,67,10196.0,91.03571428571429,1.616238585455365,67,18135.0,0.06182721053199248,67,18135.0,False,,
1630.0,73,10464.0,92.60176991150442,2.016764939460366,73,16749.0,0.0777323049988059,73,16749.0,False,,
1635.0,74,10738.0,90.23529411764706,2.549409678558099,74,15155.0,0.1064882448066516,74,15155.0,False,,
1640.0,71,10966.0,92.9322033898305,2.345241862316888,71,15440.0,0.10748228465140927,71,15440.0,False,,
1645.0,77,11176.0,96.34482758620689,1.627722709802542,77,15727.0,0.06925635903249515,77,15727.0,False,,
1650.0,88,11596.0,99.11111111111111,1.7438666921730512,88,16071.0,0.051344116162057876,88,16071.0,False,,
1655.0,95,11990.0,101.61016949152543,1.2267340729486589,95,16366.0,0.022911362446923555,95,16366.0,False,,
1660.0,91,12129.0,101.92436974789916,1.323067658848657,91,16584.0,0.05194871786592574,91,16584.0,False,,
1665.0,88,12274.0,104.90598290598291,1.8857722899357534,88,16662.0,0.06473386885395124,88,16662.0,False,,
1670.0,84,12421.0,107.07758620689656,1.5018450660812797,84,16521.0,0.040759486445019665,84,16521.0,False,,
1675.0,74,12335.0,113.1651376146789,1.41957152783096,74,16059.0,0.057138071958948995,74,16059.0,False,,
1680.0,72,12477.0,114.46788990825688,1.8984686787101437,72,15736.0,0.06418799823042427,72,15736.0,False,,
1685.0,71,12651.0,108.12820512820512,2.558725672216612,71,15951.0,0.11301894964796219,71,15951.0,False,,
1690.0,72,12870.0,110.94827586206897,2.7035537537450525,72,16114.0,0.10715114345594715,72,16114.0,False,,
1695.0,81,13254.0,118.33928571428571,2.3855864046132864,81,16392.0,0.09068820125659857,81,16392.0,False,,
1700.0,86,13682.0,126.68518518518519,2.0931756491225677,86,16713.0,0.06462748214867321,86,16713.0,False,,
1705.0,86,14112.0,130.66666666666666,2.261161729938993,86,17035.0,0.05815529024405853,86,17035.0,False,,
1710.0,86,14542.0,138.4952380952381,1.9991836169543844,86,17437.0,0.060233906063045836,86,17437.0,False,,
1715.0,86,14972.0,151.23232323232324,1.1671976802482724,86,17867.0,0.015974011571435836,86,17867.0,False,,
1720.0,90,15418.0,164.0212765957447,0.5228233550729086,90,18313.0,9.634884038458284e-06,90,18313.0,False,,
1725.0,90,15868.0,172.47826086956522,0.29437882790898295,90,18763.0,8.643502548131241e-08,90,18763.0,False,,
1730.0,90,16318.0,169.97916666666666,0.7834963934066764,90,19213.0,0.05272713808903993,90,19213.0,False,,
1735.0,90,16768.0,174.66666666666666,0.670647423290602,90,19663.0,0.04689877992458622,90,19663.0,False,,
1740.0,92,17223.0,179.40625,0.32853328834925105,92,20118.0,0.001233286409219212,92,20118.0,False,,
1745.0,94,17691.0,184.28125,0.30924919046309807,94,20586.0,3.134395911316835e-07,94,20586.0,False,,
1750.0,94,18161.0,193.20212765957447,0.0,94,21056.0,0.0,94,21056.0,False,,
1755.0,94,18631.0,186.31,0.7117110039475416,94,21526.0,0.05056569817751463,94,21526.0,False,,
1760.0,94,19101.0,191.01,0.4147450641252927,94,21996.0,0.028903186135635885,94,21996.0,False,,
1765.0,98,19582.0,195.82,0.2751783950627456,98,22477.0,2.0856310899229543e-05,98,22477.0,False,,
1770.0,98,20072.0,200.72,0.29063927006197554,98,22967.0,6.911108590342191e-08,98,22967.0,False,,
1775.0,96,20319.0,205.24242424242425,0.17585308749817538,96,23214.0,0.0,96,23214.0,False,,
1780.0,86,19887.0,191.22115384615384,1.3677283628814185,86,23246.0,0.06880392294647317,86,23246.0,False,,
1785.0,79,19931.0,191.64423076923077,1.9744047520279684,79,23315.0,0.060507020540668165,79,23315.0,False,,
1790.0,75,20045.0,196.51960784313727,1.9092969153645112,75,23254.0,0.059833034046028875,75,23254.0,False,,
1795.0,73,19235.0,202.47368421052633,1.0751333980044602,73,23250.0,0.031736559445308066,73,23250.0,False,,
1800.0,70,18666.0,200.70967741935485,1.6875984728513733,70,22527.0,0.029438329993221667,70,22527.0,False,,
1805.0,64,18061.0,188.13541666666666,2.37026985111021,64,22839.0,0.11133903605370474,64,22839.0,False,,
1810.0,63,17462.0,189.80434782608697,1.6150835823908911,63,23151.0,0.07598783683199196,63,23151.0,False,,
1815.0,70,17567.0,193.04395604395606,1.0578377559503955,70,23484.0,0.03661912929701081,70,23484.0,False,,
1820.0,79,17943.0,192.93548387096774,0.6534836611875667,79,23860.0,0.02005760607659441,79,23860.0,False,,
1825.0,84,18352.0,187.26530612244898,0.7878387033680122,84,24270.0,0.04783324903835965,84,24270.0,False,,
1830.0,91,18791.0,186.04950495049505,0.6770926300100496,91,24710.0,0.046353598987797326,91,24710.0,False,,
1835.0,99,19269.0,190.78217821782178,0.2790307186174827,99,25190.0,0.009352170315122105,99,25190.0,False,,
1840.0,99,19764.0,195.68316831683168,0.2814367600329534,99,25685.0,2.082066617158952e-06,99,25685.0,False,,
1845.0,99,20259.0,202.59,0.11622717519597639,99,26180.0,6.904298751413235e-08,99,26180.0,False,,
1850.0,99,20754.0,195.79245283018867,0.7666050791740068,99,26675.0,0.05104823988613838,99,26675.0,False,,
1855.0,99,21249.0,202.37142857142857,0.33346845095340394,99,27170.0,0.025492750748963438,99,27170.0,False,,
1860.0,103,21759.0,207.22857142857143,0.24040808168605984,103,27680.0,0.009541503978538481,103,27680.0,False,,
1865.0,103,22274.0,212.13333333333333,0.23836803554924255,103,28195.0,8.25506276089321e-08,103,28195.0,False,,
1870.0,103,22789.0,217.03809523809525,0.24740601882297264,103,28710.0,0.0,103,28710.0,False,,
1875.0,103,23304.0,213.7981651376147,0.6349912158785114,103,29225.0,0.04395589897085508,103,29225.0,False,,
1880.0,105,23822.0,218.55045871559633,0.2665736553086106,105,29743.0,0.017727778440073335,105,29743.0,False,,
1885.0,107,24356.0,223.44954128440367,0.2657654293840016,107,30277.0,9.80996883232527e-08,107,30277.0,False,,
1890.0,107,24891.0,228.3577981651376,0.2730345155059512,107,30812.0,0.0,107,30812.0,False,,
1895.0,107,25426.0,235.42592592592592,0.11680058109880563,107,31347.0,0.0,107,31347.0,False,,
1900.0,107,25961.0,229.7433628318584,0.3212038808314777,107,31882.0,0.023298966133081588,107,31882.0,False,,
1905.0,109,26305.0,232.78761061946904,0.27200615188185634,109,31882.0,0.017419007450873752,109,31882.0,False,,
1910.0,100,25848.0,228.7433628318584,0.5819713559284031,100,31859.0,0.016156654674549596,100,31859.0,False,,
1915.0,92,25466.0,225.36283185840708,1.4867820037940431,92,30813.0,0.02882679404458596,92,30813.0,False,,
1920.0,84,24891.0,226.28181818181818,1.38796148672797,84,30868.0,0.0415367856449955,84,30868.0,False,,
1925.0,73,23172.0,206.89285714285714,1.7958103716280291,73,30887.0,0.07561415383047879,73,30887.0,False,,
1930.0,71,22490.0,204.45454545454547,2.1443825527866984,71,30292.0,0.07519433250853359,71,30292.0,False,,
1935.0,71,22153.0,199.57657657657657,1.6340415749093373,71,30139.0,0.06276247486489603,71,30139.0,False,,
1940.0,65,22121.0,202.94495412844037,1.4467081043864822,65,29969.0,0.06329196810974266,65,29969.0,False,,
1945.0,70,22373.0,199.75892857142858,2.1412827218500037,70,29092.0,0.08906050315722959,70,29092.0,False,,
1950.0,71,22573.0,201.54464285714286,1.7984032436973314,71,29152.0,0.07232737302011616,71,29152.0,False,,
1955.0,71,22831.0,211.39814814814815,1.4647060039989521,71,29473.0,0.06158217891587377,71,29473.0,False,,
1960.0,84,23224.0,217.0467289719626,1.1873310888599657,84,29866.0,0.0359529438739704,84,29866.0,False,,
1965.0,87,23626.0,216.75229357798165,0.8130416299350536,87,29824.0,0.023469658964161987,87,29824.0,False,,
1970.0,85,23929.0,211.76106194690266,1.1630069408519628,85,29784.0,0.05323998323544678,85,29784.0,False,,
1975.0,88,24282.0,211.1478260869565,1.7415478822375494,88,29059.0,0.0481693144493647,88,29059.0,False,,
1980.0,84,24635.0,219.95535714285714,2.3475658975368807,84,28929.0,0.07053898261570607,84,28929.0,False,,
1985.0,78,24977.0,235.6320754716981,2.4590298573150196,78,28961.0,0.08477637281438134,78,28961.0,False,,
1990.0,76,23957.0,232.59223300970874,2.183651946058535,76,27562.0,0.09566489676415388,76,27562.0,False,,
1995.0,70,17350.0,162.14953271028037,2.2639914512852797,70,25376.0,0.10170855699989452,70,25376.0,False,,
2000.0,67,10850.0,102.35849056603773,2.539056874787928,67,21723.0,0.10049496426228771,67,21723.0,False,,
2005.0,65,6330.0,59.1588785046729,1.8429130204544415,65,21995.0,0.07175632396444598,65,21995.0,False,,
2010.0,60,2420.0,22.830188679245282,1.657492442659594,60,22250.0,0.07867165925572739,60,22250.0,False,,
2015.0,65,2655.0,24.357798165137616,1.9869534460700335,65,22438.0,0.0714296497149762,65,22438.0,False,,
2020.0,69,2941.0,25.79824561403509,2.4684675044229434,69,22711.0,0.09217598570753459,69,22711.0,False,,
2025.0,69,3247.0,29.25225225225225,2.654063466198085,69,22992.0,0.10074210969366891,69,22992.0,False,,
2030.0,77,3607.0,32.79090909090909,2.7354911245086972,77,23315.0,0.10152268966470968,77,23315.0,False,,
2035.0,81,3906.0,36.166666666666664,2.082510363856925,81,23605.0,0.08719112769838759,81,23605.0,False,,
2040.0,83,4237.0,39.598130841121495,1.744933752076395,83,23951.0,0.06901993050984437,83,23951.0,False,,
2045.0,89,4671.0,42.46363636363636,1.5874199240116185,89,24370.0,0.07033133994476624,89,24370.0,False,,
2050.0,92,5102.0,45.96396396396396,1.195135321751725,92,24791.0,0.04883149761016907,92,24791.0,False,,
2055.0,90,5427.0,51.198113207547166,0.6964927682900951,90,25183.0,0.019527986602169287,90,25183.0,False,,
2060.0,84,5773.0,54.4622641509434,1.6915803373317106,84,25533.0,0.036674342311303204,84,25533.0,False,,
2065.0,78,6135.0,57.87735849056604,2.6627486100683786,78,25859.0,0.09663041612669855,78,25859.0,False,,
2070.0,78,6525.0,62.142857142857146,2.9634573163644804,78,26203.0,0.0934415839431768,78,26203.0,False,,
2075.0,78,6915.0,69.15,2.7271898167910207,78,26569.0,0.08108987100124947,78,26569.0,False,,
2080.0,80,7310.0,79.45652173913044,1.8136291989992157,80,26953.0,8.282754950017039e-07,80,26953.0,False,,
2085.0,78,7406.0,85.1264367816092,1.1462882068863436,78,26776.0,0.0,78,26776.0,False,,
2090.0,68,6282.0,72.20689655172414,1.733389149692511,68,26321.0,0.08243044223511327,68,26321.0,False,,
2095.0,59,5281.0,61.406976744186046,2.7043798434482014,59,25315.0,0.10794008834076547,59,25315.0,False,,
2100.0,54,4545.0,54.107142857142854,2.409428418842805,54,25589.0,0.08679973310883189,54,25589.0,False,,
2105.0,51,3462.0,44.38461538461539,1.7776108598227442,51,25851.0,0.058441394582647015,51,25851.0,False,,
2110.0,58,3736.0,47.8974358974359,1.285580949567841,58,26125.0,0.048828763304520385,58,26125.0,False,,
2115.0,62,3920.0,46.11764705882353,1.395919676032467,62,26309.0,0.09037129594277994,62,26309.0,False,,
2120.0,65,4125.0,47.96511627906977,1.621962594821007,65,26544.0,0.08768390902694677,65,26544.0,False,,
2125.0,72,4468.0,50.77272727272727,1.2459240620456493,72,26857.0,0.00911875279764401,72,26857.0,False,,
2130.0,78,4845.0,55.689655172413794,1.0253431513290463,78,27235.0,0.00012141873680616806,78,27235.0,False,,
2135.0,76,5219.0,63.646341463414636,0.8071044666337197,76,27609.0,1.4220490229454705e-06,76,27609.0,False,,
2140.0,76,5599.0,65.1046511627907,1.5409117184287853,76,27989.0,0.06802575600459718,76,27989.0,False,,
2145.0,76,5979.0,72.03614457831326,1.0934968975921144,76,28369.0,0.06829299564910012,76,28369.0,False,,
2150.0,77,6360.0,77.5609756097561,0.7381403015890897,77,28750.0,0.00771846181512841,77,28750.0,False,,
2155.0,78,6749.0,82.3048780487805,0.6659894673590068,78,29139.0,5.874602955235467e-07,78,29139.0,False,,
2160.0,78,7139.0,90.36708860759494,0.15020516688435467,78,29529.0,0.0,78,29529.0,False,,
2165.0,78,7529.0,89.63095238095238,0.9070162875419919,78,29919.0,0.06661613637336183,78,29919.0,False,,
2170.0,78,7919.0,94.27380952380952,0.9192905812958052,78,30309.0,0.05703328000585093,78,30309.0,False,,
2175.0,80,8311.0,98.94047619047619,0.6467443438845368,80,30701.0,0.00011478205892466277,80,30701.0,False,,
2180.0,78,8651.0,104.2289156626506,0.4859692497786158,78,31041.0,0.0,78,31041.0,False,,
2185.0,76,9019.0,106.10588235294118,1.2311206130716752,76,31409.0,0.05,76,31409.0,False,,
2190.0,76,9399.0,109.29069767441861,1.4433407219155912,76,31789.0,0.06937243785696492,76,31789.0,False,,
2195.0,76,9779.0,115.04705882352941,1.232665744167639,76,32169.0,0.06317674901132993,76,32169.0,False,,
2200.0,78,10161.0,123.91463414634147,0.6236218387453332,78,32551.0,2.6163165297003665e-05,78,32551.0,False,,
2205.0,78,10551.0,128.67073170731706,0.6252896716057126,78,32941.0,1.1783110803466046e-07,78,32941.0,False,,
2210.0,78,10941.0,130.25,0.8609859560668587,78,33329.0,0.06298196128336915,78,33329.0,False,,
2215.0,78,11331.0,134.89285714285714,0.9213892333383726,78,33714.0,0.06728970901014408,78,33714.0,False,,
2220.0,78,11721.0,139.53571428571428,0.7796174335082743,78,34099.0,0.03555373890597076,78,34099.0,False,,
2225.0,80,12117.0,144.25,0.637391333783495,80,34490.0,2.1232413655757183e-05,80,34490.0,False,,
2230.0,80,12517.0,149.01190476190476,0.6232520911056831,80,34885.0,4.127589464392503e-07,80,34885.0,False,,
2235.0,80,12917.0,150.19767441860466,0.8228780252204615,80,35274.0,0.05849935163711588,80,35274.0,False,,
2240.0,80,13317.0,154.84883720930233,0.9074427264137176,80,35659.0,0.06383247920937439,80,35659.0,False,,
2245.0,80,13717.0,159.5,0.7119255649645666,80,36044.0,0.004239656930795053,80,36044.0,False,,
2250.0,82,14124.0,164.2325581395349,0.6639364956064441,82,36436.0,2.7997636602854075e-06,82,36436.0,False,,
2255.0,82,14534.0,177.2439024390244,0.0,82,36831.0,0.0,82,36831.0,False,,
2260.0,82,14944.0,169.8181818181818,0.8333957955788507,82,37219.0,0.06081143909644326,82,37219.0,False,,
2265.0,82,15354.0,174.47727272727272,0.8310552671041329,82,37604.0,0.0606194452568543,82,37604.0,False,,
2270.0,84,15766.0,179.1590909090909,0.589749002023686,84,37991.0,6.290958843947098e-05,84,37991.0,False,,
2275.0,84,16186.0,183.9318181818182,0.5956718211719885,84,38386.0,0.0,84,38386.0,False,,
2280.0,84,16606.0,195.36470588235295,0.14729402226084864,84,38779.0,0.0,84,38779.0,False,,
2285.0,84,17026.0,189.17777777777778,0.8486821892610011,84,39164.0,0.06219664711062566,84,39164.0,False,,
2290.0,84,17446.0,193.84444444444443,0.7514186395483675,84,39575.0,0.05435440925235387,84,39575.0,False,,
2295.0,86,17872.0,198.57777777777778,0.6266279292713479,86,40001.0,2.005982063897752e-06,86,40001.0,False,,
2300.0,86,18302.0,203.35555555555555,0.6056869350703711,86,40427.0,0.0,86,40427.0,False,,
2305.0,86,18732.0,205.84615384615384,0.8476820673737671,86,40828.0,0.044444444444444446,86,40828.0,False,,
2310.0,86,19162.0,208.2826086956522,0.9407078805850457,86,41214.0,0.059564009918593945,86,41214.0,False,,
2315.0,86,19592.0,212.95652173913044,0.6373141219922618,86,41599.0,0.021127251705755697,86,41599.0,False,,
2320.0,88,20032.0,217.7391304347826,0.6244456837447329,88,41994.0,0.0,88,41994.0,False,,
2325.0,88,20472.0,224.96703296703296,0.47502729879972827,88,42389.0,0.0,88,42389.0,False,,
2330.0,88,20912.0,222.46808510638297,0.8289556845501789,88,42782.0,0.05735329959975793,88,42782.0,False,,
2335.0,88,21352.0,227.14893617021278,0.7805300047940754,88,43167.0,0.05399536980909738,88,43167.0,False,,
2340.0,90,21797.0,231.88297872340425,0.5424633969024937,90,43557.0,0.027984439080613197,90,43557.0,False,,
2345.0,90,22247.0,236.67021276595744,0.5838943695347399,90,43952.0,0.0,90,43952.0,False,,
2350.0,90,22697.0,244.05376344086022,0.4276154729693483,90,44347.0,0.0,90,44347.0,False,,
2355.0,90,23147.0,241.11458333333334,0.6943728175403363,90,44737.0,0.05124822468587345,90,44737.0,False,,
2360.0,90,23597.0,245.80208333333334,0.6215262986660287,90,45122.0,0.04682598694555621,90,45122.0,False,,
2365.0,92,24054.0,250.5625,0.47871845039486444,92,45514.0,0.016476424949348558,92,45514.0,False,,
2370.0,92,24514.0,255.35416666666666,0.5476300193060578,92,45909.0,0.0,92,45909.0,False,,
2375.0,92,24974.0,260.1458333333333,0.5391780442151436,92,46304.0,0.0,92,46304.0,False,,
2380.0,92,25434.0,259.53061224489795,0.6704763451973681,92,46690.0,0.05057150908599943,92,46690.0,False,,
2385.0,93,25895.0,264.234693877551,0.47791582659719833,93,47076.0,0.03703211340797971,93,47076.0,False,,
2390.0,94,26364.0,269.0204081632653,0.4833436272161985,94,47470.0,0.017351917417454326,94,47470.0,False,,
2395.0,94,26834.0,273.81632653061223,0.5038273652841334,94,47865.0,0.0,94,47865.0,False,,
2400.0,94,27304.0,278.61224489795916,0.5027725585726105,94,48259.0,0.0,94,48259.0,False,,
2405.0,94,27774.0,274.990099009901,0.8749856020695037,94,48644.0,0.05515173544128483,94,48644.0,False,,
2410.0,96,28248.0,282.48,0.5196867869948809,96,49033.0,0.03688108774645058,96,49033.0,False,,
2415.0,96,28728.0,287.28,0.5445855735669852,96,49428.0,0.0,96,49428.0,False,,
2420.0,96,29208.0,292.08,0.5404839168481071,96,49823.0,0.0,96,49823.0,False,,
2425.0,96,29688.0,296.88,0.5572788,96,50212.0,0.04,96,50212.0,False,,
2430.0,96,30168.0,295.7647058823529,0.6296018251279137,96,50597.0,0.04425862184299145,96,50597.0,False,,
2435.0,98,30653.0,300.51960784313724,0.5123727504347998,98,50987.0,0.027000136838049714,98,50987.0,False,,
2440.0,98,31143.0,305.3235294117647,0.5293201759362313,98,51382.0,0.0,98,51382.0,False,,
2445.0,98,31633.0,310.12745098039215,0.5457511545360392,98,51777.0,0.0,98,51777.0,False,,
2450.0,98,32123.0,308.875,0.731316462672205,98,52164.0,0.05281696527353231,98,52164.0,False,,
2455.0,98,32613.0,313.58653846153845,0.5732409803471967,98,52549.0,0.03986674154339018,98,52549.0,False,,
2460.0,100,33110.0,318.36538461538464,0.5440802240862851,100,52941.0,0.019292835805625127,100,52941.0,False,,
2465.0,100,33610.0,323.1730769230769,0.5220988410842142,100,53336.0,0.0,100,53336.0,False,,
2470.0,100,34110.0,334.4117647058824,0.26089766101108863,100,53730.0,0.0,100,53730.0,False,,
2475.0,100,34610.0,326.50943396226415,0.7885743573578136,100,54115.0,0.05391375707413661,100,54115.0,False,,
2480.0,102,35112.0,331.24528301886795,0.5501056673862909,102,54502.0,0.03576204372252185,102,54502.0,False,,
2485.0,102,35622.0,336.0566037735849,0.5393236954831424,102,54897.0,8.901652129164204e-08,102,54897.0,False,,
2490.0,102,36132.0,340.8679245283019,0.5640413726661917,102,55292.0,0.0,102,55292.0,False,,
2495.0,102,36642.0,359.2352941176471,0.0,102,55683.0,0.0,102,55683.0,False,,
2500.0,102,37152.0,344.0,0.6716365791734803,102,56068.0,0.044821009723207024,102,56068.0,False,,
2505.0,104,37665.0,348.75,0.5385954582516622,104,56456.0,0.03539434168999988,104,56456.0,False,,
2510.0,102,37174.0,344.2037037037037,0.33872308051280187,102,54872.0,0.00140794306207813,102,54872.0,False,,
2515.0,94,32639.0,302.212962962963,0.9226499248407661,94,52295.0,0.013888113353855288,94,52295.0,False,,
2520.0,85,28579.0,269.6132075471698,1.426373687982859,85,47730.0,0.026376839729476718,85,47730.0,False,,
2525.0,75,24469.0,222.44545454545454,1.880491447728105,75,48017.0,0.07923342122073503,75,48017.0,False,,
2530.0,75,20875.0,195.09345794392524,1.7845695350888569,75,48311.0,0.07760123266397058,75,48311.0,False,,
2535.0,81,21267.0,204.4903846153846,1.2295626295546724,81,48618.0,0.03379069176966024,81,48618.0,False,,
2540.0,85,21006.0,198.16981132075472,0.8938645480324817,85,48271.0,0.025280786922777635,85,48271.0,False,,
2545.0,81,18687.0,171.44036697247705,1.2764130928308515,81,47957.0,0.06051503065021523,81,47957.0,False,,
2550.0,81,17468.0,155.96428571428572,1.8904141095616,81,46632.0,0.06237296233031284,81,46632.0,False,,
2555.0,80,17385.0,158.04545454545453,1.8437115046346637,80,46947.0,0.07093216113644626,80,46947.0,False,,
2560.0,83,17776.0,166.13084112149534,1.5110809952882887,83,47261.0,0.03798904936820342,83,47261.0,False,,
2565.0,89,18208.0,178.50980392156862,0.6609377931061132,89,47603.0,0.009970206045545221,89,47603.0,False,,
2570.0,94,18582.0,176.97142857142856,0.8744573888649171,94,46027.0,0.05427401391334879,94,46027.0,False,,
