step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
2525.0,46,5979.0,90.5909090909091,2.614220694141031,46,12725.0,0.14886580592986867,46,12725.0,False,,
2530.0,46,6209.0,94.07575757575758,3.3166465385070616,46,12583.0,0.11527896587867932,46,12583.0,False,,
2535.0,50,6448.0,100.75,1.7115966400828522,50,12822.0,0.0034251719056933106,50,12822.0,False,,
2540.0,54,6717.0,113.84745762711864,0.9859079582817613,54,13091.0,1.331642407853357e-06,54,13091.0,False,,
2545.0,54,6987.0,112.69354838709677,1.7600456254589292,54,13361.0,0.1,54,13361.0,False,,
2550.0,52,7128.0,114.96774193548387,1.6943072856271912,52,13502.0,0.12398597456756975,52,13502.0,False,,
2555.0,42,6981.0,112.59677419354838,1.6849900757002076,42,13565.0,0.07105648338433646,42,13565.0,False,,
2560.0,46,7201.0,116.14516129032258,2.63452447550382,46,13613.0,0.0547523939596961,46,13613.0,False,,
2565.0,46,7418.0,123.63333333333334,1.8599280914926686,46,13830.0,0.0047947932489292334,46,13830.0,False,,
2570.0,50,7660.0,123.54838709677419,2.3850144761637813,50,14072.0,0.12490265664396108,50,14072.0,False,,
2575.0,50,7910.0,131.83333333333334,2.205263342196516,50,14322.0,0.13006037046894903,50,14322.0,False,,
2580.0,52,8162.0,140.72413793103448,0.5244534624997957,52,14574.0,0.025099271917543044,52,14574.0,False,,
2585.0,56,8439.0,145.5,0.42110530917681954,56,14851.0,2.056294100746192e-05,56,14851.0,False,,
2590.0,56,8719.0,150.32758620689654,0.42866407593651323,56,15131.0,0.0,56,15131.0,False,,
2595.0,56,8999.0,138.44615384615383,1.7349455962407776,56,15411.0,0.11281811429923515,56,15411.0,False,,
2600.0,56,9279.0,144.984375,1.4520748907150227,56,15691.0,0.10406833603733939,56,15691.0,False,,
2605.0,60,9569.0,149.515625,0.4129857462961771,60,15981.0,0.001019459756941014,60,15981.0,False,,
2610.0,62,9878.0,154.34375,0.42134020010174256,62,16290.0,3.0099420596703015e-07,62,16290.0,False,,
2615.0,62,10188.0,161.71428571428572,0.19840610952874677,62,16600.0,0.0,62,16600.0,False,,
2620.0,62,10498.0,149.97142857142856,1.4131162606027943,62,16910.0,0.10033689999742074,62,16910.0,False,,
2625.0,62,10808.0,154.4,0.8392749089673002,62,17220.0,0.05979309504180509,62,17220.0,False,,
2630.0,68,11136.0,159.0857142857143,0.3899840215291506,68,17548.0,3.1805419445612254e-05,68,17548.0,False,,
2635.0,68,11476.0,163.94285714285715,0.40342569969490544,68,17888.0,0.0,68,17888.0,False,,
2640.0,68,11816.0,173.76470588235293,0.0,68,18228.0,0.0,68,18228.0,False,,
2645.0,66,11993.0,157.80263157894737,1.3492562376344899,66,18367.0,0.09726546783447558,66,18367.0,False,,
2650.0,59,11622.0,152.92105263157896,1.2864431572498964,59,18436.0,0.048966867096291916,59,18436.0,False,,
2655.0,54,11702.0,153.97368421052633,2.3087637307796816,54,18368.0,0.05394093992258453,54,18368.0,False,,
2660.0,54,11957.0,161.5810810810811,2.0428911044719524,54,18629.0,0.043938647934620864,54,18629.0,False,,
2665.0,60,12248.0,165.51351351351352,1.802101506932628,60,18920.0,0.08866509610810129,60,18920.0,False,,
2670.0,64,12563.0,169.77027027027026,1.6577636366464328,64,19235.0,0.09636451696210444,64,19235.0,False,,
2675.0,66,12887.0,176.53424657534248,0.5356596491197219,66,19559.0,0.030050162355192485,66,19559.0,False,,
2680.0,70,13233.0,183.79166666666666,0.3112298388417298,70,19905.0,1.1974055249024705e-05,70,19905.0,False,,
2685.0,68,13530.0,187.91666666666666,0.3705688271290623,68,20110.0,0.0,68,20110.0,False,,
2690.0,58,13604.0,172.20253164556962,2.303404216800727,58,20231.0,0.12200356685145095,58,20231.0,False,,
2695.0,54,13816.0,177.12820512820514,3.1613380383967535,54,20303.0,0.13442276722582863,54,20303.0,False,,
2700.0,58,14094.0,185.44736842105263,1.9951918446956551,58,20581.0,0.04867375963799515,58,20581.0,False,,
2705.0,65,14406.0,205.8,0.7234734740024584,65,20893.0,0.00035382827428922294,65,20893.0,False,,
2710.0,66,14736.0,216.7058823529412,0.3900681015850851,66,21223.0,6.047730779974863e-06,66,21223.0,False,,
2715.0,66,15066.0,203.59459459459458,1.3231149287718147,66,21553.0,0.09336613403331456,66,21553.0,False,,
2720.0,66,15396.0,208.05405405405406,1.0257402294325695,66,21883.0,0.07242026601217054,66,21883.0,False,,
2725.0,70,15737.0,212.66216216216216,0.5040059092110459,70,22224.0,0.004933057455192732,70,22224.0,False,,
2730.0,72,16095.0,217.5,0.44192598926284654,72,22582.0,1.2160020139606458e-05,72,22582.0,False,,
2735.0,72,16455.0,228.54166666666666,0.0,72,22942.0,0.0,72,22942.0,False,,
2740.0,72,16815.0,210.1875,1.2263977025348733,72,23302.0,0.09071410906012163,72,23302.0,False,,
2745.0,74,17177.0,214.7125,0.5180290192691633,74,23664.0,0.03966304487708637,74,23664.0,False,,
2750.0,78,17560.0,219.5,0.30380953845664715,78,24047.0,0.012344477331992117,78,24047.0,False,,
2755.0,78,17950.0,224.375,0.29564106797609335,78,24437.0,0.0,78,24437.0,False,,
2760.0,78,18340.0,232.15189873417722,0.12874134706966436,78,24827.0,0.0,78,24827.0,False,,
2765.0,76,18267.0,209.9655172413793,1.2524243905654957,76,24722.0,0.08095270641843853,76,24722.0,False,,
2770.0,70,16758.0,194.86046511627907,1.0622786786956402,70,24618.0,0.042359791364749134,70,24618.0,False,,
2775.0,65,16373.0,190.38372093023256,1.7941341822039976,65,23830.0,0.034034987260238486,65,23830.0,False,,
2780.0,61,16628.0,197.95238095238096,1.8529356276242055,61,24130.0,0.053602146416591535,61,24130.0,False,,
2785.0,66,16948.0,197.06976744186048,1.906572231567467,66,24450.0,0.08583373130075328,66,24450.0,False,,
2790.0,73,17298.0,205.92857142857142,1.1891927799368323,73,24800.0,0.06697402388293747,73,24800.0,False,,
2795.0,78,17675.0,215.5487804878049,0.3153991906715107,78,25177.0,0.024036326228519884,78,25177.0,False,,
2800.0,80,18075.0,220.4268292682927,0.2926886530066403,80,25577.0,1.8786423819839402e-06,80,25577.0,False,,
2805.0,80,18475.0,225.3048780487805,0.316987324695529,80,25977.0,0.0,80,25977.0,False,,
2810.0,80,18875.0,214.48863636363637,1.174082501113434,80,26377.0,0.08306951335193316,80,26377.0,False,,
2815.0,82,19278.0,219.0681818181818,0.5230358214984879,82,26780.0,0.03781248098150713,82,26780.0,False,,
2820.0,86,19700.0,223.86363636363637,0.3084158631592878,86,27202.0,7.2154206628218e-06,86,27202.0,False,,
2825.0,86,20130.0,228.75,0.3146030300400027,86,27632.0,8.973348530645551e-08,86,27632.0,False,,
2830.0,86,20560.0,233.63636363636363,0.3103062237269808,86,28062.0,0.0,86,28062.0,False,,
2835.0,86,20990.0,223.29787234042553,0.9093823887217161,86,28492.0,0.06748338170948738,86,28492.0,False,,
2840.0,90,21430.0,227.9787234042553,0.3181300086223459,90,28932.0,0.023324222838225293,90,28932.0,False,,
2845.0,92,21889.0,232.86170212765958,0.2827445042590438,92,29391.0,3.454724255617744e-07,92,29391.0,False,,
2850.0,92,22349.0,237.75531914893617,0.28855815295713855,92,29851.0,0.0,92,29851.0,False,,
2855.0,92,22809.0,245.25806451612902,0.1301095355387641,92,30311.0,0.0,92,30311.0,False,,
2860.0,92,23269.0,232.69,0.5783017889471328,92,30771.0,0.04046772498341886,92,30771.0,False,,
2865.0,98,23745.0,237.45,0.28555387592018533,98,31247.0,0.01942088318566324,98,31247.0,False,,
2870.0,98,24235.0,242.35,0.2790873447100926,98,31737.0,0.0,98,31737.0,False,,
2875.0,96,24534.0,245.34,0.31634505832552123,96,31752.0,0.0,96,31752.0,False,,
2880.0,87,24156.0,244.0,0.8327564414614386,87,31779.0,0.020324743525357618,87,31779.0,False,,
2885.0,78,23899.0,234.30392156862746,2.035958267261735,78,31183.0,0.06979680604668383,78,31183.0,False,,
2890.0,76,23856.0,238.56,1.8629872432506311,76,31129.0,0.06534305839022253,76,31129.0,False,,
2895.0,74,22371.0,235.4842105263158,1.1946428616143034,74,30881.0,0.0236729205523893,74,30881.0,False,,
2900.0,69,21276.0,231.2608695652174,1.8962236269271202,69,30280.0,0.04155005388523821,69,30280.0,False,,
2905.0,61,20799.0,223.6451612903226,2.2034771032663194,61,30585.0,0.09819831344779903,61,30585.0,False,,
2910.0,59,20639.0,234.5340909090909,1.7088072694291407,59,30882.0,0.09150990254243185,59,30882.0,False,,
2915.0,66,20949.0,238.0568181818182,1.1256921985925565,66,31192.0,0.06405060792410612,66,31192.0,False,,
2920.0,73,21301.0,236.67777777777778,0.5502083722589153,73,31544.0,0.023027162372669142,73,31544.0,False,,
2925.0,81,21690.0,235.7608695652174,0.32796897841712047,81,31933.0,0.004621392488979355,81,31933.0,False,,
2930.0,86,22108.0,230.29166666666666,0.5536629658730083,86,32354.0,0.04164399558166459,86,32354.0,False,,
2935.0,92,22560.0,235.0,0.46415616643806495,92,32808.0,0.03526343951784049,92,32808.0,False,,
2940.0,93,23023.0,239.82291666666666,0.2760746687052231,93,33271.0,0.010233522665432806,93,33271.0,False,,
2945.0,94,23493.0,244.71875,0.28202731554316823,94,33741.0,0.0,94,33741.0,False,,
2950.0,94,23963.0,252.2421052631579,0.11711740244524141,94,34211.0,0.0,94,34211.0,False,,
2955.0,94,24433.0,249.31632653061226,0.5398262970942118,94,34681.0,0.03936879406579893,94,34681.0,False,,
2960.0,94,24903.0,254.1122448979592,0.31390318936215617,94,35151.0,0.022438208282359182,94,35151.0,False,,
2965.0,96,25381.0,258.98979591836735,0.2761771702084164,96,35629.0,3.603811204727283e-06,96,35629.0,False,,
2970.0,96,25861.0,263.88775510204084,0.2779308817129928,96,36109.0,0.0,96,36109.0,False,,
2975.0,96,26341.0,271.55670103092785,0.13524078387288205,96,36589.0,0.0,96,36589.0,False,,
2980.0,96,26821.0,268.21,0.5438301865914309,96,37067.0,0.03698651380030494,96,37067.0,False,,
2985.0,98,27304.0,273.04,0.2786242927494316,98,37541.0,0.018714341694453424,98,37541.0,False,,
2990.0,98,27794.0,277.94,0.2911568472293675,98,38021.0,0.0,98,38021.0,False,,
2995.0,98,28284.0,285.6969696969697,0.11512988467542586,98,38501.0,0.0,98,38501.0,False,,
3000.0,98,28774.0,290.64646464646466,0.1186598325814905,98,38980.0,0.0,98,38980.0,False,,
3005.0,98,29264.0,286.9019607843137,0.41207984668625963,98,39445.0,0.030844297962249374,98,39445.0,False,,
3010.0,100,29758.0,291.7450980392157,0.2295247769194057,100,39909.0,0.017969167013892538,100,39909.0,False,,
3015.0,100,30258.0,296.6470588235294,0.24197596901600885,100,40379.0,0.0,100,40379.0,False,,
3020.0,100,30758.0,301.54901960784315,0.237648122477706,100,40849.0,0.0,100,40849.0,False,,
3025.0,100,31258.0,297.6952380952381,0.6707823521726292,100,41314.0,0.038461538461538464,100,41314.0,False,,
3030.0,100,31758.0,305.36538461538464,0.3251991972835287,100,41764.0,0.021961013656131956,100,41764.0,False,,
3035.0,102,32265.0,310.24038461538464,0.2753182617852549,102,42221.0,2.934602344344042e-06,102,42221.0,False,,
3040.0,102,32775.0,315.1442307692308,0.27201256845954447,102,42681.0,0.0,102,42681.0,False,,
3045.0,100,33003.0,317.33653846153845,0.3174088421678647,100,42519.0,0.0,100,42519.0,False,,
3050.0,90,32101.0,302.83962264150944,1.1354825991104434,90,42022.0,0.05097963325436408,90,42022.0,False,,
3055.0,83,31451.0,296.70754716981133,1.8164091353869634,83,40986.0,0.050608227672781864,83,40986.0,False,,
3060.0,76,30512.0,290.5904761904762,1.8715891736508494,76,41310.0,0.055884342917254366,76,41310.0,False,,
3065.0,73,29832.0,304.40816326530614,1.1338633751699205,73,41615.0,0.04749751155324074,73,41615.0,False,,
3070.0,80,30218.0,308.3469387755102,0.7307657713321856,80,41927.0,0.03504086315475765,80,41927.0,False,,
3075.0,84,29202.0,280.78846153846155,0.7880772985953647,84,40303.0,0.05227124690798255,84,40303.0,False,,
3080.0,83,22490.0,212.16981132075472,0.9908539621725284,83,37729.0,0.03723790718970463,83,37729.0,False,,
3085.0,81,16502.0,152.7962962962963,1.6360513963498093,81,33240.0,0.037500868113718756,81,33240.0,False,,
3090.0,78,11225.0,106.9047619047619,1.4633757417261901,78,33595.0,0.04407113723131115,78,33595.0,False,,
3095.0,75,5241.0,52.41,1.0642276703230336,75,33937.0,0.04317932750251352,75,33937.0,False,,
3100.0,81,5635.0,54.18269230769231,0.9721348434888869,81,34291.0,0.05262341851836791,81,34291.0,False,,
3105.0,87,5974.0,56.35849056603774,0.49198276288695014,87,34065.0,0.03582019278645864,87,34065.0,False,,
3110.0,84,5973.0,55.30555555555556,0.7421425385420465,84,33881.0,0.028368976227805272,84,33881.0,False,,
3115.0,86,6075.0,55.22727272727273,1.609090009919322,86,32638.0,0.034139489161877375,86,32638.0,False,,
3120.0,81,6124.0,56.7037037037037,1.5705336856018237,81,32999.0,0.04315058351289221,81,32999.0,False,,
3125.0,80,6223.0,59.266666666666666,1.154757835101171,80,33358.0,0.0591790806973182,80,33358.0,False,,
3130.0,86,6601.0,62.27358490566038,0.9640888857829599,86,33735.0,0.04390305498563232,86,33735.0,False,,
3135.0,93,7053.0,65.30555555555556,0.6195868597449227,93,34147.0,0.019100277823126392,93,34147.0,False,,
3140.0,98,7437.0,68.22935779816514,0.22283792939525077,98,32670.0,0.005245217203257341,98,32670.0,False,,
3145.0,93,7434.0,65.21052631578948,0.9393007799106934,93,30249.0,0.043308479561133185,93,30249.0,False,,
3150.0,92,7537.0,66.1140350877193,1.6502909689512633,92,26179.0,0.044431977831874435,92,26179.0,False,,
3155.0,83,7577.0,68.26126126126127,1.5410530959439832,83,26610.0,0.05325800404619282,83,26610.0,False,,
3160.0,81,7606.0,70.42592592592592,1.1534797239155847,81,27022.0,0.04072465764492492,81,27022.0,False,,
3165.0,88,8033.0,75.78301886792453,0.7153309713770528,88,27449.0,0.03467218236721207,88,27449.0,False,,
3170.0,92,8387.0,74.88392857142857,0.6339383134641603,92,27313.0,0.03519959930329649,92,27313.0,False,,
3175.0,90,8359.0,73.32456140350877,0.9312944914890151,90,26912.0,0.03608886846096589,90,26912.0,False,,
3180.0,90,8394.0,72.36206896551724,1.5273238711230817,90,26114.0,0.035598644989604314,90,26114.0,False,,
3185.0,86,8380.0,73.50877192982456,1.4552222573817828,86,24836.0,0.039283567872703665,86,24836.0,False,,
3190.0,75,8163.0,75.58333333333333,1.450101992900516,75,21800.0,0.0546858046898845,75,21800.0,False,,
3195.0,71,8297.0,75.42727272727272,2.2499321673232884,71,18885.0,0.08822463322954413,71,18885.0,False,,
3200.0,69,8402.0,75.69369369369369,1.894106027338993,69,19197.0,0.0817956985146623,69,19197.0,False,,
3205.0,73,8582.0,79.46296296296296,1.2875054216394781,73,19549.0,0.04526957998032742,73,19549.0,False,,
3210.0,86,8984.0,81.67272727272727,0.9274262868946951,86,19952.0,0.03127783618802832,86,19952.0,False,,
3215.0,93,9383.0,83.77678571428571,0.48563043014352625,93,19912.0,0.016418710054653,93,19912.0,False,,
3220.0,92,9559.0,83.85087719298245,0.8714984029841333,92,19631.0,0.03417554051602481,92,19631.0,False,,
3225.0,91,9802.0,84.5,1.6544090634993855,91,19125.0,0.04849616483710238,91,19125.0,False,,
3230.0,85,9964.0,87.40350877192982,1.4596598977199269,85,17944.0,0.04455242410267458,85,17944.0,False,,
3235.0,75,9872.0,90.56880733944953,1.5087990856595435,75,15915.0,0.055755928903675644,75,15915.0,False,,
3240.0,72,10000.0,92.5925925925926,1.9951081185850763,72,13674.0,0.06722596095684394,72,13674.0,False,,
3245.0,69,10141.0,91.36036036036036,1.921436562878577,69,14008.0,0.08465095738222284,69,14008.0,False,,
3250.0,72,10287.0,95.25,1.2463773305331887,72,14361.0,0.06023542042688583,72,14361.0,False,,
3255.0,87,10688.0,97.16363636363636,0.8922435181700621,87,14763.0,0.031148270557723134,87,14763.0,False,,
3260.0,94,11084.0,97.2280701754386,0.7156931671682538,94,14940.0,0.016436089202647983,94,14940.0,False,,
3265.0,91,11264.0,98.80701754385964,0.8824308773156347,91,15124.0,0.04095262173228596,91,15124.0,False,,
3270.0,88,11450.0,98.70689655172414,1.719060590008083,88,14827.0,0.05241937729496998,88,14827.0,False,,
3275.0,83,11611.0,101.85087719298245,1.6658670553571262,83,15004.0,0.054549544029438964,83,15004.0,False,,
3280.0,74,11566.0,106.11009174311927,1.5159211301505842,74,15024.0,0.05524463146993493,74,15024.0,False,,
3285.0,73,11729.0,108.60185185185185,2.040183822089259,73,14887.0,0.06721054753067614,73,14887.0,False,,
3290.0,69,11844.0,105.75,2.7030437771355085,69,14803.0,0.08144116897604377,69,14803.0,False,,
3295.0,67,11971.0,112.93396226415095,1.9185862794866773,67,14914.0,0.08433698553160368,67,14914.0,False,,
3300.0,68,12126.0,114.39622641509433,1.7589565455620737,68,14922.0,0.0766403703738964,68,14922.0,False,,
3305.0,72,12340.0,114.25925925925925,2.130151677630808,72,14815.0,0.08261896126497278,72,14815.0,False,,
3310.0,69,12533.0,112.90990990990991,1.8281298000399284,69,14997.0,0.0679604530028131,69,14997.0,False,,
3315.0,64,12641.0,114.91818181818182,1.7708014635574254,64,15135.0,0.08026336451949229,64,15135.0,False,,
3320.0,67,12877.0,114.97321428571429,2.1989225396938985,67,15230.0,0.08079115158957052,67,15230.0,False,,
3325.0,74,13175.0,116.59292035398231,2.203839080073307,74,15347.0,0.06608478804683808,74,15347.0,False,,
3330.0,70,13435.0,121.03603603603604,1.891258699169386,70,15505.0,0.07128631917430732,70,15505.0,False,,
3335.0,74,13611.0,126.02777777777777,1.483245366314475,74,15620.0,0.07063681146420872,74,15620.0,False,,
3340.0,73,13828.0,122.3716814159292,2.247759741314339,73,15641.0,0.08481580694518598,73,15641.0,False,,
3345.0,72,14052.0,122.19130434782609,2.010702566800395,72,15912.0,0.07662353759992017,72,15912.0,False,,
3350.0,68,14172.0,126.53571428571429,1.4775035940799321,68,16172.0,0.06450656739837737,68,16172.0,False,,
3355.0,71,14417.0,126.46491228070175,1.891921783492811,71,16322.0,0.06195769672516695,71,16322.0,False,,
3360.0,74,14728.0,126.96551724137932,2.227575064829608,74,16613.0,0.07319070808474362,74,16613.0,False,,
3365.0,72,14863.0,129.24347826086955,1.9369446730775204,72,16790.0,0.08214031978871338,72,16790.0,False,,
3370.0,78,14981.0,131.41228070175438,1.6667108913137867,78,17031.0,0.07717364963544229,78,17031.0,False,,
3375.0,87,15406.0,135.140350877193,1.5692320519464966,87,17333.0,0.03574504280413619,87,17333.0,False,,
3380.0,93,15835.0,136.50862068965517,1.2175397639510666,93,17727.0,0.02279977761172996,93,17727.0,False,,
3385.0,89,16163.0,140.54782608695652,1.0695960679270178,89,18120.0,0.04190989294560128,89,18120.0,False,,
3390.0,87,16521.0,143.66086956521738,1.6426854530463975,87,18404.0,0.04601205121182942,87,18404.0,False,,
3395.0,83,16780.0,145.91304347826087,1.7420117056962572,83,18619.0,0.05419453603787408,83,18619.0,False,,
3400.0,73,16638.0,152.6422018348624,1.4867658338345582,73,18795.0,0.05900158582186693,73,18795.0,False,,
3405.0,71,16587.0,153.58333333333334,1.947510644034222,71,18594.0,0.062432035168217985,71,18594.0,False,,
3410.0,68,16517.0,147.47321428571428,2.054503618473833,68,18877.0,0.08079788459339844,68,18877.0,False,,
3415.0,62,16376.0,151.62962962962962,1.6771356481951456,62,19133.0,0.08218723369693157,62,19133.0,False,,
3420.0,67,16610.0,151.0,2.1148508450620715,67,19294.0,0.08079189451356443,67,19294.0,False,,
3425.0,71,16887.0,152.13513513513513,2.3471801206537153,71,19549.0,0.08523083992487754,71,19549.0,False,,
3430.0,68,17162.0,157.44954128440367,2.5602471469734853,68,19789.0,0.081980130246794,68,19789.0,False,,
3435.0,75,17476.0,161.8148148148148,1.996156325820225,75,19955.0,0.09365566490388391,75,19955.0,False,,
3440.0,77,17630.0,164.7663551401869,1.8254504049045606,77,20144.0,0.08956469937648107,77,20144.0,False,,
3445.0,74,17841.0,163.67889908256882,2.121232805585049,74,19986.0,0.07222142648562858,74,19986.0,False,,
3450.0,73,18015.0,162.2972972972973,1.7457495338086928,73,20294.0,0.07472360809449032,73,20294.0,False,,
3455.0,64,18061.0,165.69724770642202,1.456729388543032,64,20521.0,0.06391420264299665,64,20521.0,False,,
3460.0,70,18306.0,160.57894736842104,2.161081101799953,70,20763.0,0.08060778948809731,70,20763.0,False,,
3465.0,72,18593.0,160.2844827586207,2.585975734639897,72,21004.0,0.07961064315507821,72,21004.0,False,,
3470.0,71,17727.0,158.27678571428572,2.0017014454407285,71,19960.0,0.07259720654051219,71,19960.0,False,,
3475.0,74,12313.0,112.96330275229357,1.5076963793937956,74,18310.0,0.07154364051037054,74,18310.0,False,,
3480.0,77,7811.0,68.51754385964912,2.0020778262965706,77,15503.0,0.07464443780169104,77,15503.0,False,,
3485.0,75,4555.0,38.601694915254235,1.8065582250893535,75,15814.0,0.07370356837451511,75,15814.0,False,,
3490.0,68,1568.0,13.634782608695652,1.5738569258457242,68,16097.0,0.06038463054511457,68,16097.0,False,,
3495.0,75,1842.0,15.879310344827585,1.9472024160712915,75,16356.0,0.061906320682602434,75,16356.0,False,,
3500.0,76,1943.0,16.75,1.497467766758286,76,16536.0,0.05873787838164971,76,16536.0,False,,
3505.0,72,1892.0,16.17094017094017,1.757862645674773,72,16686.0,0.07198635472863796,72,16686.0,False,,
3510.0,85,2292.0,19.423728813559322,1.775324604373389,85,16941.0,0.054944292223757976,85,16941.0,False,,
3515.0,94,2717.0,22.641666666666666,1.2058479903723276,94,17325.0,0.024274975840035278,94,17325.0,False,,
3520.0,94,3055.0,26.11111111111111,0.9141338737129743,94,17728.0,0.01961884957387527,94,17728.0,False,,
3525.0,91,3431.0,29.57758620689655,1.4292901610799442,91,18039.0,0.03186579093653884,91,18039.0,False,,
3530.0,87,3626.0,31.530434782608694,1.5854221425559676,87,18142.0,0.05737638724793629,87,18142.0,False,,
3535.0,73,3188.0,28.72072072072072,1.7049501506045652,73,18218.0,0.07543151019716571,73,18218.0,False,,
3540.0,72,2946.0,26.78181818181818,2.0569049091244698,72,17682.0,0.06970243406119998,72,17682.0,False,,
3545.0,72,2607.0,23.486486486486488,1.6669034167364754,72,17948.0,0.06571445374118878,72,17948.0,False,,
3550.0,66,2166.0,20.242990654205606,1.3221286666187464,66,18218.0,0.06349784149779213,66,18218.0,False,,
3555.0,67,2404.0,21.464285714285715,2.188990638497331,67,18362.0,0.08482023018651579,67,18362.0,False,,
3560.0,71,2673.0,23.654867256637168,2.5309636400420037,71,18575.0,0.08790322096642579,71,18575.0,False,,
3565.0,66,2798.0,25.436363636363637,1.8645586171097681,66,17530.0,0.07069501605961694,66,17530.0,False,,
3570.0,72,2372.0,21.563636363636363,1.824253214084349,72,16575.0,0.08166271740622452,72,16575.0,False,,
3575.0,74,2134.0,19.4,2.017110281374853,74,13240.0,0.07186310062036251,74,13240.0,False,,
3580.0,69,1686.0,14.789473684210526,1.9743205882820625,69,13253.0,0.09104179408982463,69,13253.0,False,,
3585.0,64,1108.0,9.719298245614034,1.8018817285550934,64,13237.0,0.08867153371524035,64,13237.0,False,,
3590.0,71,1199.0,10.610619469026549,1.8096075870909296,71,12652.0,0.05952104534080184,71,12652.0,False,,
3595.0,71,1232.0,10.620689655172415,1.5071620509921844,71,12892.0,0.053003536368022894,71,12892.0,False,,
3600.0,67,1085.0,9.601769911504425,1.4752756025804752,67,13142.0,0.06491715109398592,67,13142.0,True,"{'r': -131.42, 'l': 720, 't': 50.757052}","[1.         0.         0.         0.         0.         0.8982036
 0.21134202 0.7396971  0.9510391  0.8982036  0.21134202 0.7396971
 0.9510391  0.6868616  0.21134202 0.15850651 0.6868616  0.6868616
 0.21134202 0.21134202 0.6868616 ]"
