step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1075.0,20,488.0,16.82758620689655,3.3770852184531073,20,488.0,0.00019299741942827784,20,488.0
1080.0,12,206.0,8.583333333333334,3.680636167961693,12,351.0,0.06314777669773157,12,351.0
1085.0,12,266.0,7.823529411764706,8.133365666945178,12,266.0,0.4603703090283456,12,266.0
1090.0,10,292.0,8.848484848484848,6.98896832390368,10,292.0,0.3780957040758761,10,292.0
1095.0,17,355.0,13.148148148148149,3.4639945851669918,17,355.0,0.023168935487790993,17,355.0
1100.0,18,445.0,18.541666666666668,3.3419895113033946,18,445.0,1.0470439890803247e-06,18,445.0
1105.0,16,465.0,15.5,5.4948338217094195,16,465.0,0.3333333333333333,16,465.0
1110.0,14,512.0,17.066666666666666,6.472150383672142,14,512.0,0.4365261193598258,14,512.0
1115.0,15,584.0,19.466666666666665,4.79514016234271,15,584.0,0.20208301126599926,15,584.0
1120.0,21,679.0,24.25,2.026005617501569,21,679.0,0.006503915266278615,21,679.0
1125.0,22,783.0,30.115384615384617,1.2593844960578717,22,783.0,6.0611161038917766e-06,22,783.0
1130.0,20,877.0,24.36111111111111,5.254950314865127,20,877.0,0.3283310873595649,20,877.0
1135.0,20,977.0,27.13888888888889,5.391888611444046,20,977.0,0.3281779923971428,20,977.0
1140.0,24,1084.0,31.88235294117647,2.2798636615536676,24,1084.0,0.11351032929767682,24,1084.0
1145.0,30,1224.0,38.25,0.8797199364753985,30,1224.0,9.253354542415552e-05,30,1224.0
1150.0,30,1374.0,42.9375,0.8243255649184087,30,1374.0,0.0,30,1374.0
1155.0,28,1497.0,35.642857142857146,3.6754828855790436,28,1497.0,0.27034061316878366,28,1497.0
1160.0,27,1605.0,38.214285714285715,3.5945353277143783,27,1605.0,0.20511253705821703,27,1605.0
1165.0,32,1755.0,41.785714285714285,2.605944642414031,32,1755.0,0.037574938812823214,32,1755.0
1170.0,34,1923.0,49.30769230769231,1.628333440526938,34,1923.0,3.6880407014998966e-06,34,1923.0
1175.0,34,2093.0,58.138888888888886,0.6342719660156645,34,2093.0,0.0,34,2093.0
1180.0,34,2263.0,48.148936170212764,3.115965911447725,34,2263.0,0.21989442776166368,34,2263.0
1185.0,34,2255.0,49.02173913043478,2.0517919949522945,34,2255.0,0.15874913511047817,34,2255.0
1190.0,32,2135.0,46.41304347826087,1.836643114901777,32,2276.0,0.08397705649677982,32,2276.0
1195.0,36,2303.0,50.06521739130435,2.7098825786510035,36,2303.0,0.000129387210578302,36,2303.0
1200.0,34,2173.0,49.38636363636363,2.4349575788000375,34,2173.0,0.0,34,2173.0
1205.0,24,1043.0,20.45098039215686,4.156515986914854,24,2007.0,0.22092998711138134,24,2007.0
1210.0,18,413.0,8.604166666666666,4.95825835424162,18,1369.0,0.20407923125173677,18,1369.0
1215.0,15,262.0,5.822222222222222,5.057318840570729,15,955.0,0.15437488274879596,15,955.0
1220.0,16,319.0,7.780487804878049,4.669814750468039,16,1029.0,0.18647265639664468,16,1029.0
1225.0,21,416.0,9.454545454545455,4.579446850628481,21,1126.0,0.269361158569637,21,1126.0
1230.0,28,548.0,12.177777777777777,3.698190722469524,28,1258.0,0.24931110310414725,28,1258.0
1235.0,31,564.0,12.818181818181818,1.2993526302278278,31,1274.0,0.077178489283391,31,1274.0
1240.0,33,587.0,13.651162790697674,1.4315376092350365,33,1320.0,0.025878801721347225,33,1320.0
1245.0,35,762.0,17.72093023255814,2.381598753626685,35,1472.0,2.2414086463371858e-07,35,1472.0
1250.0,33,873.0,17.11764705882353,4.030825246132472,33,1425.0,0.2060101172955068,33,1425.0
1255.0,23,724.0,15.083333333333334,3.7771717285402886,23,1363.0,0.22497796321016636,23,1363.0
1260.0,20,622.0,13.23404255319149,4.088015672997882,20,998.0,0.1398306884035489,20,998.0
1265.0,20,631.0,14.022222222222222,3.7997641563825293,20,1045.0,0.12873917886291183,20,1045.0
1270.0,25,745.0,19.102564102564102,2.031577174491661,25,1159.0,0.0281301687933791,25,1159.0
1275.0,31,888.0,18.122448979591837,4.090272181567543,31,1302.0,0.24245961152703227,31,1302.0
1280.0,31,1016.0,21.166666666666668,2.9620398382853623,31,1430.0,0.17613001767392447,31,1430.0
1285.0,38,1194.0,26.533333333333335,1.1266632153185383,38,1608.0,0.00643268271419449,38,1608.0
1290.0,41,1398.0,31.066666666666666,1.1926272667337998,41,1812.0,0.0,41,1812.0
1295.0,39,1541.0,35.83720930232558,0.7084519637330986,39,1843.0,0.0,39,1843.0
